id;eventId;classTxt;distance;climbing;controls
86125;3857;D45C;0.00;0;14
86126;3857;D55C;0.00;0;10
86141;3857;H10N;0.00;0;7
86127;3857;H10C;0.00;0;8
86128;3857;H12C;0.00;0;9
86129;3857;H14C;0.00;0;13
86130;3857;H16C;0.00;0;14
86131;3857;H18C;0.00;0;18
86132;3857;H21C;0.00;0;21
86143;3857;H21D;0.00;0;16
86133;3857;H35C;0.00;0;20
86134;3857;H45C;0.00;0;17
86135;3857;H55C;0.00;0;15
86136;3857;H65C;0.00;0;11
86138;3857;HDR;0.00;0;7
86139;3857;P;0.00;0;13
86140;3857;T;0.00;0;15
86960;3858;D10;1.57;65;9
86983;3858;D10N;2.04;55;5
86961;3858;D12;2.46;95;12
86962;3858;D14;2.83;125;13
86963;3858;D16;3.16;180;15
86964;3858;D18;3.56;195;17
86965;3858;D21C;4.07;230;21
86966;3858;D21D;2.81;180;13
86967;3858;D35;3.53;210;19
86968;3858;D45;3.14;175;16
86969;3858;D55;2.51;120;14
86970;3858;H10;1.57;65;9
86984;3858;H10N;2.04;55;5
86971;3858;H12;2.57;95;12
86972;3858;H14;3.38;130;13
86973;3858;H16;3.59;190;16
86974;3858;H18;4.21;245;19
86975;3858;H21C;4.77;290;21
86976;3858;H21D;3.44;195;15
86977;3858;H35;4.25;255;19
86978;3858;H45;3.72;230;18
86979;3858;H55;3.28;185;15
86980;3858;H65;2.56;145;14
86981;3858;HDR;2.03;55;5
86982;3858;P;3.10;115;9
85178;3497;D10;1.50;0;11
85152;3497;D12;1.80;0;12
85153;3497;D14;1.80;0;14
85154;3497;D16A;1.90;0;15
85155;3497;D18A;2.00;0;15
85156;3497;D20A;2.00;0;14
85157;3497;D21E;2.70;0;19
85158;3497;D21A;2.30;0;18
85159;3497;D21C;2.10;0;17
85160;3497;D35;2.10;0;16
85161;3497;D45;1.90;0;14
85162;3497;D55;1.80;0;13
85179;3497;H10;1.70;0;11
85164;3497;H12;2.00;0;14
85165;3497;H14;2.00;0;15
85166;3497;H16A;2.20;0;17
85167;3497;H18A;2.30;0;16
85168;3497;H20A;2.60;0;19
85169;3497;H21E;3.00;0;24
85170;3497;H21A;2.70;0;19
85171;3497;H21C;2.50;0;18
85172;3497;H35;2.30;0;18
85173;3497;H45;2.30;0;17
85174;3497;H55;2.20;0;17
85175;3497;H65;1.90;0;16
85180;3497;HDR;0.00;0;0
85176;3497;P;0.00;0;0
85079;3498;D16;4.20;220;8
87989;3498;D16A;4.20;220;8
87990;3498;D16B;4.30;210;8
87991;3498;D16C;4.30;210;9
85080;3498;D18;4.80;225;8
87992;3498;D18A;4.80;225;8
87993;3498;D18B;4.80;230;10
87994;3498;D18C;4.70;230;10
85081;3498;D20;5.50;260;9
87995;3498;D20A;5.50;260;9
87996;3498;D20B;5.50;265;8
85082;3498;D21;6.50;385;9
87997;3498;D21A;6.50;385;9
87998;3498;D21B;6.60;360;9
87999;3498;D21C;6.50;365;9
88000;3498;D21D;6.60;375;9
87025;3498;D3;2.90;120;6
85083;3498;D35;5.30;260;10
85084;3498;D40;5.10;220;8
85085;3498;D45;4.70;210;8
85086;3498;D50;4.30;175;10
85087;3498;D55;4.00;150;8
85088;3498;D60;3.60;135;8
85089;3498;D65;3.20;100;7
85090;3498;D70;3.00;95;6
85091;3498;D75;0.00;0;0
85092;3498;H16;6.50;335;10
88001;3498;H16A;6.50;335;10
88002;3498;H16B;6.50;320;11
88003;3498;H16C;6.50;330;9
85093;3498;H18;7.00;370;9
88004;3498;H18A;7.00;370;9
88005;3498;H18B;6.80;385;10
88006;3498;H18C;6.70;365;10
85094;3498;H20;7.60;395;12
88007;3498;H20A;7.60;395;12
88008;3498;H20B;7.60;400;13
85095;3498;H21;10.30;535;16
88009;3498;H21A;10.30;535;16
88010;3498;H21B;10.10;520;16
88011;3498;H21C;10.10;520;16
88012;3498;H21D;10.20;515;17
85096;3498;H35;7.00;335;11
85097;3498;H40;6.40;305;10
85098;3498;H45;5.80;270;11
85099;3498;H50;5.50;260;11
85100;3498;H55;5.10;250;10
85101;3498;H60;4.90;210;9
85102;3498;H65;4.20;170;10
85103;3498;H70;3.80;140;7
85104;3498;H75;3.20;100;7
85138;3498;H80;3.00;95;6
85139;3498;T4;0.00;0;0
87807;3498;T4A;4.10;170;9
87808;3498;T4B;4.10;170;9
85140;3498;T8;8.30;320;13
88013;3499;D16A;4.90;230;10
88014;3499;D16B;4.60;220;11
88015;3499;D16C;4.20;220;10
88016;3499;D18A;6.10;300;13
88017;3499;D18B;5.60;275;13
88018;3499;D18C;5.00;265;10
88019;3499;D20A;6.50;335;14
88020;3499;D20B;5.80;310;13
88021;3499;D21A;9.80;580;17
88022;3499;D21B;8.10;440;12
88023;3499;D21C;7.20;350;13
87026;3499;D3;2.70;120;7
88024;3499;D35A;6.50;300;12
88025;3499;D35B;5.40;275;9
88026;3499;D40A;5.70;270;12
88027;3499;D40B;4.70;220;9
88028;3499;D45A;5.20;250;12
88029;3499;D45B;4.20;195;8
88030;3499;D50A;4.70;240;11
88031;3499;D50B;3.80;190;7
88032;3499;D55A;4.50;210;10
88033;3499;D55B;3.60;175;6
88034;3499;D60A;4.10;190;9
88035;3499;D60B;3.00;145;7
88036;3499;D65A;3.40;150;8
88037;3499;D65B;3.00;145;6
88038;3499;D70A;3.20;145;8
88039;3499;H16A;7.20;360;14
88040;3499;H16B;6.40;315;12
88041;3499;H16C;6.00;280;11
88042;3499;H18A;9.10;470;15
88043;3499;H18B;8.00;455;11
88044;3499;H18C;7.20;340;14
88045;3499;H20A;10.30;560;18
88046;3499;H20B;9.40;500;15
88047;3499;H20C;7.90;435;10
88048;3499;H21A;15.60;845;26
88049;3499;H21B;12.30;665;21
88050;3499;H21C;11.00;590;17
88051;3499;H21D;9.50;490;14
88052;3499;H35A;9.40;510;15
88053;3499;H35B;8.20;450;13
88054;3499;H40A;8.80;480;13
88055;3499;H40B;7.00;330;11
88056;3499;H45A;7.50;360;15
88057;3499;H45B;6.10;310;12
88058;3499;H50A;6.50;340;13
88059;3499;H50B;5.50;315;10
88060;3499;H55A;6.00;315;13
88061;3499;H55B;4.90;265;9
88062;3499;H60A;5.50;280;13
88063;3499;H60B;4.60;235;8
88064;3499;H65A;5.00;230;10
88065;3499;H65B;4.20;210;10
88066;3499;H70A;4.10;225;11
88067;3499;H70B;3.60;145;6
88068;3499;H75A;3.70;175;9
88069;3499;H75B;3.30;165;9
88070;3499;H80A;3.30;170;9
85141;3499;T4;0.00;0;0
88071;3499;T4A;3.90;200;7
88072;3499;T4B;4.00;190;8
85142;3499;T8;8.30;440;11
86855;3859;D10C;2.30;30;7
86856;3859;D12C;2.60;30;8
86857;3859;D14C;2.70;25;10
86858;3859;D16C;2.90;25;13
86859;3859;D18C;3.70;70;13
86860;3859;D21C;4.50;50;19
86861;3859;D35C;3.80;100;15
86862;3859;D45C;3.70;70;13
86863;3859;D55C;2.70;60;14
86864;3859;H10C;2.50;30;7
86865;3859;H12C;2.70;50;10
86866;3859;H14C;3.00;55;10
86867;3859;H16C;3.60;65;13
86868;3859;H18C;4.20;65;16
86869;3859;H21C;6.10;90;24
86871;3859;H35C;5.30;85;20
86872;3859;H45C;4.70;60;18
86873;3859;H55C;4.20;65;16
86874;3859;H65C;3.10;75;14
86875;3859;HD10N;2.20;25;7
86876;3859;HDR;2.20;25;7
86877;3859;P;3.20;0;11
86878;3859;T;5.20;0;22
86342;3860;D10;1.70;40;7
86343;3860;D10L;2.10;50;6
86344;3860;D12;2.00;60;8
86345;3860;D14;2.50;80;9
86346;3860;D16;2.90;90;13
86347;3860;D18;3.90;110;14
86348;3860;D20;4.50;100;16
86349;3860;D21K;4.50;100;16
86350;3860;D21L;5.40;140;21
86351;3860;D35;4.80;110;17
86352;3860;D40;4.50;100;16
86353;3860;D45;4.20;100;16
86354;3860;D50;3.90;90;14
86355;3860;D55;3.50;80;14
86356;3860;D60;3.40;100;15
86357;3860;D65;2.80;70;10
86358;3860;D70;2.50;80;10
86359;3860;H10;1.80;40;9
86360;3860;H10L;2.10;50;6
86361;3860;H12;2.60;80;12
86362;3860;H14;2.90;90;13
86363;3860;H16;3.90;110;15
86364;3860;H18;5.40;120;18
86365;3860;H20;5.70;140;22
86366;3860;H21K;5.70;140;22
86367;3860;H21L;7.30;170;30
86368;3860;H35;5.70;140;22
86369;3860;H40;5.40;120;18
86370;3860;H45;4.80;110;17
86371;3860;H50;4.50;100;16
86372;3860;H55;4.20;100;15
86373;3860;H60;3.90;90;13
86374;3860;H65;3.50;80;14
86375;3860;H70;2.80;70;10
86376;3860;HDR;2.10;50;9
86377;3860;P;2.70;100;11
86378;3860;T;4.90;130;18
87201;3861;D10N;2.40;65;8
87200;3861;D10C;2.30;65;8
87202;3861;D12C;2.60;85;9
87203;3861;D14C;3.20;115;10
87204;3861;D16C;3.90;145;9
87205;3861;D18C;4.20;150;10
87206;3861;D21C;6.70;275;16
87207;3861;D35C;5.20;205;13
87208;3861;D45C;4.10;160;9
87209;3861;D55C;3.20;140;9
87211;3861;H10N;2.30;65;8
87210;3861;H10C;2.30;65;8
87212;3861;H12C;2.60;85;9
87213;3861;H14C;4.10;130;11
87214;3861;H16C;5.00;155;14
87215;3861;H18C;6.90;290;17
87216;3861;H21C;10.00;325;25
87217;3861;H35C;7.50;315;19
87218;3861;H45C;5.70;195;14
87219;3861;H55C;4.00;185;8
87220;3861;H65C;2.80;145;6
87221;3861;HDR;2.20;65;8
87222;3861;P3;3.10;90;9
87223;3861;T5;5.00;210;11
87870;3862;D10N;2.20;70;9
79176;3862;D10;2.10;60;8
79177;3862;D12;2.80;85;7
79178;3862;D14;3.20;130;9
79179;3862;D16;4.50;155;9
79180;3862;D18;5.00;195;11
79181;3862;D21C;6.80;250;16
79182;3862;D21D;4.10;165;9
79183;3862;D35;4.80;200;11
79184;3862;D45;3.90;155;8
79185;3862;D55;3.00;115;9
87869;3862;H10N;2.20;70;8
79186;3862;H10;2.00;65;7
79187;3862;H12;2.90;100;9
79188;3862;H14;3.90;150;13
79189;3862;H16;5.80;200;13
79190;3862;H18;7.80;295;18
79191;3862;H21C;9.70;325;19
79192;3862;H21D;5.70;225;15
79193;3862;H35;7.10;290;21
79194;3862;H45;5.70;250;14
79195;3862;H55;3.90;155;12
79196;3862;H65;3.10;115;10
79197;3862;HDR;1.90;70;8
79198;3862;P;3.30;115;10
87425;3863;D10;1.37;45;5
87426;3863;D10L;2.55;50;6
87427;3863;D12;2.02;45;8
87428;3863;D14;2.77;90;8
87429;3863;D16;3.45;130;11
87430;3863;D18;3.67;135;7
87431;3863;D21K;4.34;125;9
87432;3863;D21L;6.55;160;14
87433;3863;D35K;3.13;105;8
87434;3863;D35L;4.24;130;10
87435;3863;D45K;2.49;85;7
87436;3863;D45L;3.99;125;11
87437;3863;D55;3.18;85;8
87438;3863;D65;2.39;65;9
87439;3863;D75;1.84;40;6
87440;3863;H10;1.45;45;5
87441;3863;H10L;2.55;50;6
87442;3863;H12;2.68;75;8
87443;3863;H14;3.86;120;11
87444;3863;H16;5.07;120;12
87445;3863;H18;5.55;200;12
87446;3863;H21K;6.62;215;13
87447;3863;H21L;9.41;240;20
87448;3863;H35K;3.74;110;11
87449;3863;H35L;6.38;240;11
87450;3863;H45K;2.94;55;8
87451;3863;H45L;5.36;160;10
87452;3863;H55;4.81;190;10
87453;3863;H65;3.31;90;10
87454;3863;H75;2.19;65;7
87455;3863;HDR;2.55;50;6
87456;3863;P3;2.10;55;10
87457;3863;T6;5.53;155;11
88204;3864;;0.00;0;12
86985;3864;D10;2.60;0;10
86986;3864;D10L;3.24;0;8
86987;3864;D12;2.53;0;10
86988;3864;D14;2.84;0;10
86989;3864;D16;3.14;0;13
86990;3864;D18;2.58;0;12
86991;3864;D20;2.77;0;14
86992;3864;D21K;2.58;0;12
86993;3864;D21L;3.50;0;18
86994;3864;D35;2.58;0;12
86995;3864;D40;2.52;0;13
86996;3864;D45;2.40;0;13
86997;3864;D50;2.33;0;11
86998;3864;D55;2.18;0;11
86999;3864;D60;2.17;0;12
87000;3864;D65;2.17;0;12
87001;3864;D70;2.11;0;11
87002;3864;H10;2.58;0;10
87003;3864;H10L;3.24;0;8
87004;3864;H12;2.85;0;11
87005;3864;H14;3.14;0;13
87006;3864;H16;2.77;0;14
87007;3864;H18;3.53;85;16
87008;3864;H20;3.01;0;14
87009;3864;H21K;3.27;0;16
87010;3864;H21L;5.04;0;24
87011;3864;H35;3.01;0;14
87012;3864;H40;3.53;0;16
87013;3864;H45;2.77;0;14
87014;3864;H50;2.52;0;13
87015;3864;H55;2.40;0;13
87016;3864;H60;2.33;0;11
87017;3864;H65;2.18;0;11
87018;3864;H70;2.17;0;12
87019;3864;HDR;3.24;0;8
87020;3864;P;2.82;0;12
87021;3864;T;3.49;0;12
88205;3865;D10L;1.70;10;7
87224;3865;D10;1.90;30;7
87225;3865;D12;2.20;45;8
87226;3865;D14;2.70;95;12
87227;3865;D16;3.50;95;13
87228;3865;D18;3.30;110;13
87229;3865;D21;4.80;125;16
87230;3865;D35;4.50;120;16
87231;3865;D45;3.50;95;13
87232;3865;D55;2.80;100;14
87233;3865;D65;2.60;85;11
88206;3865;H10L;1.70;10;7
87234;3865;H10;1.90;30;7
87235;3865;H12;2.30;75;9
87236;3865;H14;3.30;110;13
87237;3865;H16;4.00;125;15
87238;3865;H18;4.50;120;16
87239;3865;H21;6.40;190;21
87240;3865;H35;4.80;125;16
87241;3865;H45;4.50;120;16
87242;3865;H55;3.30;110;13
87243;3865;H65;3.00;105;13
87244;3865;HDR;2.00;75;9
87245;3865;Linie;0.00;0;0
87246;3865;P;2.30;75;9
88073;3865;T;4.00;125;15
80190;3866;D10;1.80;35;8
80191;3866;D10N;2.00;35;7
80192;3866;D12;2.30;40;9
80193;3866;D14;2.90;50;11
80194;3866;D16;3.30;80;13
80195;3866;D18;3.70;85;13
80196;3866;D21C;4.80;135;16
80197;3866;D21D;3.50;80;13
80198;3866;D35;4.20;130;14
80199;3866;D45;2.70;55;12
80200;3866;D55;2.40;45;11
87592;3866;D65;2.50;50;11
80201;3866;H10;1.80;35;8
80202;3866;H10N;2.00;35;7
80203;3866;H12;2.50;55;10
80204;3866;H14;3.20;55;11
80205;3866;H16;3.70;65;13
80206;3866;H18;4.40;95;16
80207;3866;H21C;5.70;125;18
80208;3866;H21D;4.20;65;15
80209;3866;H35;4.50;105;16
80210;3866;H45;4.30;100;17
80211;3866;H55;3.40;75;13
80212;3866;H65;2.80;50;11
80213;3866;HDR;2.00;35;7
80214;3866;P;2.70;60;13
87177;3867;D10C;1.40;30;6
87178;3867;D12C;1.60;40;6
87179;3867;D14C;2.00;65;10
87180;3867;D16C;2.40;100;12
87181;3867;D18C;0.00;0;0
87182;3867;D21C;3.50;200;18
87183;3867;D35C;3.00;150;14
87184;3867;D45C;2.70;150;15
87185;3867;D55C;2.30;80;14
87197;3867;DH10N;1.40;30;6
87186;3867;H10C;1.40;30;6
87187;3867;H12C;1.70;40;8
87188;3867;H14C;2.10;70;12
87189;3867;H16C;2.80;145;15
87190;3867;H18C;3.40;200;18
87191;3867;H21C;4.10;235;20
87193;3867;H35C;3.40;200;18
87194;3867;H45C;3.10;175;16
87195;3867;H55C;2.50;80;13
87196;3867;H65C;2.30;80;13
87198;3867;HDR;1.60;35;7
87199;3867;P;2.00;50;9
78760;3868;D10N;2.00;0;8
78761;3868;D10C;2.00;0;8
78762;3868;D12C;2.50;0;9
78763;3868;D12D;2.10;0;8
78764;3868;D14C;2.70;0;12
78765;3868;D14D;2.50;0;10
78766;3868;D16C;3.10;0;14
78767;3868;D18C;3.20;0;15
78768;3868;D21C;3.70;0;18
78769;3868;D21D;2.90;0;14
78770;3868;D35C;3.10;0;17
78771;3868;D35D;2.70;0;13
78772;3868;D45C;3.10;0;15
78773;3868;D45D;2.70;0;12
78774;3868;D55C;2.80;0;15
78775;3868;D65C;2.00;0;11
78776;3868;H10N;2.00;0;8
78777;3868;H10C;2.00;0;8
78778;3868;H12C;2.90;0;10
78779;3868;H12D;2.10;0;8
78780;3868;H14C;2.90;0;14
78781;3868;H14D;2.50;0;10
78782;3868;H16C;3.10;0;16
78783;3868;H18C;3.60;0;20
78784;3868;H21C;4.40;0;24
78785;3868;H21D;3.50;0;17
78786;3868;H35C;3.90;0;21
78787;3868;H35D;3.40;0;18
78788;3868;H45C;3.70;0;19
78789;3868;H45D;3.10;0;16
78790;3868;H55C;3.30;0;16
78791;3868;H55D;2.80;0;15
78792;3868;H65C;2.90;0;17
78793;3868;H70C;2.10;0;12
78794;3868;HDR;2.00;0;8
78795;3868;P;2.50;0;10
78796;3868;T;3.50;0;17
86879;3869;D10;2.40;40;8
86880;3869;D10L;2.00;40;6
86881;3869;D12;3.10;40;10
86882;3869;D14;3.80;65;10
86883;3869;D16;4.60;125;8
86884;3869;D18;5.20;130;15
86885;3869;D20;6.00;195;12
86886;3869;D21K;4.90;135;12
86887;3869;D21L;7.20;225;16
86888;3869;D35;6.00;195;12
86889;3869;D40;4.90;135;12
86890;3869;D45;4.40;100;13
86891;3869;D50;4.40;75;10
86892;3869;D55;4.40;75;10
86893;3869;D60;3.80;75;9
86894;3869;D65;3.80;75;9
86895;3869;D70;3.10;60;8
86896;3869;H10;2.40;40;8
86897;3869;H10L;2.00;40;6
86898;3869;H12;3.40;50;11
86899;3869;H14;5.10;125;13
86900;3869;H16;6.40;195;16
86901;3869;H18;7.80;240;13
86902;3869;H20;8.70;230;17
86903;3869;H21K;5.90;165;11
86904;3869;H21L;11.60;375;26
86905;3869;H35;8.70;230;17
86906;3869;H40;7.80;240;13
86907;3869;H45;6.90;200;14
86908;3869;H50;6.50;175;14
86909;3869;H55;5.60;155;11
86910;3869;H60;5.10;120;10
86911;3869;H65;4.90;135;12
86912;3869;H70;4.40;75;10
86913;3869;HDR;2.00;40;6
86914;3869;P;3.20;60;11
86915;3869;T;5.80;165;12
88207;3870;D10L;2.20;65;8
87247;3870;D10;2.00;60;6
87248;3870;D12;2.50;95;7
87249;3870;D14;3.20;115;8
87250;3870;D16;4.40;200;10
87251;3870;D18;5.30;210;9
87252;3870;D21;6.80;185;11
87253;3870;D35;5.30;210;9
87254;3870;D45;4.60;180;10
87255;3870;D55;3.50;130;10
87256;3870;D65;2.50;85;11
88208;3870;H10L;2.20;65;8
87257;3870;H10;2.00;60;6
87258;3870;H12;3.00;135;8
87259;3870;H14;4.60;220;11
87260;3870;H16;5.30;210;9
87261;3870;H18;8.00;235;14
87262;3870;H21;9.50;215;17
87263;3870;H35;8.00;235;14
87264;3870;H45;6.10;230;13
87265;3870;H55;4.90;180;10
87266;3870;H65;3.50;140;10
87267;3870;HDR;2.20;80;11
87268;3870;Linie;0.00;0;0
87269;3870;P;3.00;135;8
88074;3870;T;5.30;210;9
87328;3871;D10;1.10;15;8
87330;3871;D12;1.30;35;8
87331;3871;D14;1.50;35;10
87332;3871;D16;1.70;35;11
87333;3871;D18;1.90;40;11
87334;3871;D21K;1.70;35;11
87335;3871;D21L;1.90;40;13
87336;3871;D35;1.70;35;11
87338;3871;D45;1.70;35;11
87340;3871;D55;1.30;25;10
87341;3871;D65;1.20;15;8
87342;3871;D75;0.00;0;0
87343;3871;H10;1.10;15;8
87345;3871;H12;1.50;35;10
87346;3871;H14;1.70;35;10
87347;3871;H16;1.90;40;11
87348;3871;H18;1.90;40;11
87349;3871;H21K;1.70;35;11
87350;3871;H21L;2.50;45;15
87351;3871;H35;2.30;45;14
87353;3871;H45;2.30;45;14
87355;3871;H55;1.90;40;13
87356;3871;H65;1.20;15;8
87357;3871;H75;1.20;15;8
87358;3871;HDR;1.00;15;8
87359;3871;P;1.80;35;10
87360;3871;T;2.90;40;14
78797;3872;D10N;1.90;0;5
78798;3872;D10C;2.10;0;6
78799;3872;D12C;2.60;0;9
78800;3872;D12D;2.30;0;7
78801;3872;D14C;3.10;0;15
78802;3872;D14D;2.60;0;11
78803;3872;D16C;3.80;0;16
78804;3872;D18C;4.10;0;18
78805;3872;D21C;4.50;0;18
78806;3872;D21D;3.60;0;16
78807;3872;D35C;4.00;0;16
78808;3872;D35D;3.40;0;13
78809;3872;D45C;3.90;0;17
78810;3872;D45D;3.30;0;14
78811;3872;D55C;3.40;0;18
78812;3872;D65C;2.90;0;13
78813;3872;H10N;1.90;0;5
78814;3872;H10C;2.30;0;7
78815;3872;H12C;3.00;0;12
78816;3872;H12D;2.70;0;8
78817;3872;H14C;3.30;0;14
78818;3872;H14D;3.00;0;12
78819;3872;H16C;4.60;0;19
78820;3872;H18C;5.40;0;18
78821;3872;H21C;6.20;0;21
78822;3872;H21D;4.50;0;16
78823;3872;H35C;5.30;0;17
78824;3872;H35D;4.50;0;17
78825;3872;H45C;4.50;0;18
78826;3872;H45D;3.80;0;15
78827;3872;H55C;3.90;0;18
78828;3872;H55D;3.30;0;14
78829;3872;H65C;3.50;0;16
78830;3872;H70C;2.80;0;12
78831;3872;HDR;1.90;0;5
88211;3872;MA;5.40;0;18
88212;3872;MB;3.90;0;18
88215;3872;N1;2.30;0;7
88216;3872;N2;3.30;0;14
78832;3872;P;2.80;0;11
78833;3872;T;4.50;0;17
88213;3872;ZA;4.10;0;18
88214;3872;ZB;3.40;0;18
87270;3873;D10;2.30;0;7
87271;3873;D10L;2.20;0;7
87272;3873;D12;3.10;0;8
87273;3873;D14;3.40;0;8
87274;3873;D16;5.10;0;14
87275;3873;D18;5.00;0;14
87276;3873;D21K;5.00;0;14
87277;3873;D21L;7.40;0;18
87278;3873;D35;5.80;0;16
87279;3873;D45;5.10;0;14
87280;3873;D55;4.00;0;9
87281;3873;D65;3.40;0;8
87282;3873;D75;0.00;0;0
87283;3873;H10;2.30;0;7
87284;3873;H10L;2.20;0;7
87285;3873;H12;3.10;0;8
87286;3873;H14;4.00;0;9
87287;3873;H16;5.80;0;16
87288;3873;H18;6.00;0;16
87289;3873;H21K;5.60;0;17
87290;3873;H21L;11.80;0;27
87291;3873;H35;8.70;0;20
87292;3873;H45;6.90;0;19
87293;3873;H55;6.00;0;16
87294;3873;H65;4.00;0;9
87295;3873;H75;3.40;0;8
87296;3873;HDR;2.20;0;7
87297;3873;P;3.40;0;8
87298;3873;T;5.10;0;14
87927;3874;D10;1.80;30;6
87928;3874;D10N;2.80;30;5
87929;3874;D12;2.60;50;8
87930;3874;D14;3.70;60;11
87931;3874;D16;4.10;90;8
87932;3874;D18;5.00;120;12
87933;3874;D21;6.10;170;16
87934;3874;D21D;4.10;90;8
87935;3874;D35;5.60;140;12
87936;3874;D45;5.00;120;12
87937;3874;D55;4.60;110;11
87938;3874;D65;4.00;80;14
87939;3874;H10;1.80;30;6
87940;3874;H10N;2.80;30;5
87941;3874;H12;3.20;50;10
87942;3874;H14;4.30;70;11
87943;3874;H16;5.60;140;12
87944;3874;H18;6.80;180;15
87945;3874;H21;10.60;240;19
87946;3874;H21D;6.10;170;16
87947;3874;H35;8.00;205;16
87948;3874;H45;6.80;180;15
87949;3874;H55;5.60;140;12
87950;3874;H65;4.60;110;11
87951;3874;HDR;2.80;30;5
87952;3874;P;4.00;60;13
87881;3875;D10C;1.80;95;5
87882;3875;D12C;1.80;80;6
87883;3875;D14C;2.30;85;10
87884;3875;D16C;2.60;110;13
87885;3875;D18C;3.00;145;15
87886;3875;D21C;3.60;130;20
87887;3875;D35C;3.30;130;15
87888;3875;D45C;3.20;140;17
87889;3875;D55C;2.60;95;13
87890;3875;H10C;1.90;95;6
87891;3875;H12C;2.00;85;5
87892;3875;H14C;2.40;90;10
87893;3875;H16C;3.00;120;16
87894;3875;H18C;3.50;150;18
87895;3875;H21C;5.20;235;25
87897;3875;H35C;4.30;160;18
87898;3875;H45C;3.90;140;20
87899;3875;H55C;3.60;140;19
87900;3875;H65C;2.90;120;15
87901;3875;HD10N;2.00;85;5
87902;3875;HDR;2.10;85;6
87903;3875;P;2.30;95;9
78945;3876;D10N;2.30;0;7
78946;3876;D10C;2.30;0;9
78947;3876;D12C;2.70;0;10
78948;3876;D12D;2.40;0;9
78949;3876;D14C;3.30;0;12
78950;3876;D14D;2.30;0;9
78951;3876;D16C;3.60;0;14
78952;3876;D18C;3.80;0;13
78953;3876;D21C;5.30;0;18
78954;3876;D21D;3.60;0;15
78955;3876;D35C;4.40;0;15
78956;3876;D35D;3.60;0;12
78957;3876;D45C;3.30;0;12
78958;3876;D45D;2.70;0;10
78959;3876;D55C;2.80;0;12
78960;3876;D65C;2.10;0;9
78961;3876;H10N;2.30;0;7
78962;3876;H10C;2.60;0;10
78963;3876;H12C;2.90;0;11
78964;3876;H12D;2.60;0;10
78965;3876;H14C;3.60;0;12
78966;3876;H14D;2.60;0;10
78967;3876;H16C;3.90;0;13
78968;3876;H18C;4.40;0;17
78969;3876;H21C;6.50;0;24
78970;3876;H21D;5.10;0;18
78971;3876;H35C;5.50;0;20
78972;3876;H35D;4.20;0;13
78973;3876;H45C;4.70;0;16
78974;3876;H45D;3.80;0;14
78975;3876;H55C;3.60;0;14
78976;3876;H55D;3.00;0;12
78977;3876;H65C;3.20;0;14
78978;3876;H70C;3.20;0;14
78979;3876;HDR;2.30;0;7
78980;3876;P;2.60;0;10
78981;3876;T;5.10;0;14
87475;3877;D10C;1.50;0;11
87474;3877;D12C;1.90;0;13
87473;3877;D14C;2.50;0;14
87469;3877;D16C;3.10;0;16
87468;3877;D18C;3.40;0;20
87460;3877;D21C;3.50;0;17
87461;3877;D35C;3.00;0;17
87464;3877;D45C;3.10;0;16
87465;3877;D55C;2.40;0;14
87476;3877;H10C;1.50;0;10
87477;3877;H12C;2.00;0;12
87472;3877;H14C;2.40;0;14
87471;3877;H16C;3.40;0;20
87470;3877;H18C;3.50;0;17
87459;3877;H21C;5.00;0;26
87462;3877;H35C;3.90;0;18
87463;3877;H45C;4.00;0;21
87466;3877;H55C;3.10;0;16
87467;3877;H65C;2.70;0;16
87478;3877;HDR;1.60;0;14
87458;3877;P;2.30;0;16
87904;3878;D10C;0.80;21;8
87905;3878;D12C;1.00;25;11
87906;3878;D14C;1.20;28;14
87907;3878;D16C;1.50;27;16
87908;3878;D18C;1.70;34;18
87909;3878;D21C;1.80;36;20
87910;3878;D35C;1.70;30;17
87911;3878;D45C;1.50;36;16
87912;3878;D55C;1.40;28;14
87913;3878;H10C;0.90;22;9
87914;3878;H12C;1.30;22;13
87915;3878;H14C;1.50;33;18
87916;3878;H16C;1.60;36;16
87917;3878;H18C;1.80;39;19
87918;3878;H21C;2.30;57;23
87920;3878;H35C;2.00;50;21
87921;3878;H45C;1.70;41;18
87922;3878;H55C;1.50;25;16
87923;3878;H65C;1.30;23;16
87924;3878;HD10N;1.30;20;8
87925;3878;HDR;1.20;20;8
87926;3878;P;1.20;22;13
87507;3879;D10;1.90;50;5
87508;3879;D10N;1.90;55;5
87509;3879;D12;2.60;65;7
87510;3879;D14;3.50;110;9
87511;3879;D16;4.20;130;12
87512;3879;D18;5.70;190;14
87513;3879;D21C;7.90;255;19
87514;3879;D21D;5.70;185;14
87515;3879;D35;5.80;175;14
87516;3879;D45;4.40;140;11
87517;3879;D55;4.00;120;11
87518;3879;D65;3.20;115;10
87519;3879;H10;1.90;55;5
87520;3879;H10N;1.90;55;5
87521;3879;H12;3.00;120;8
87522;3879;H14;4.20;120;11
87523;3879;H16;5.80;190;14
87524;3879;H18;9.00;265;20
87525;3879;H21C;12.40;340;29
87526;3879;H21D;6.20;180;16
87527;3879;H35;9.10;255;22
87528;3879;H45;6.50;205;16
87529;3879;H55;5.90;130;13
87530;3879;H65;4.80;125;14
87531;3879;HDR;1.90;55;5
87532;3879;P;3.00;110;7
87745;3880;D10;1.63;0;7
87746;3880;D10L;1.88;0;7
87747;3880;D12;1.96;0;7
